satellite,date,lon,lat,id,evi2,QA_PIXEL
LANDSAT/LE07/C02/T1_L2,2012-04-28,43.949128,-71.731831,4,-0.17912721285789243,5440
LANDSAT/LE07/C02/T1_L2,2012-04-28,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-04-28,43.955547,-71.742178,6,-0.19216585639686207,5440
LANDSAT/LE07/C02/T1_L2,2012-04-28,43.928928,-71.765647,7,-0.162283853574321,5440
LANDSAT/LE07/C02/T1_L2,2012-04-28,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2012-05-14,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2012-05-30,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.945733,-71.700975,0,-0.49846629476844584,5440
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.952022,-71.725558,1,-0.5172027263911465,5440
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.958947,-71.731661,3,-0.42680139160684705,5440
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.949128,-71.731831,4,-0.507764192797598,5440
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.9574,-71.736869,5,-0.47582148469407,5440
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.955547,-71.742178,6,-0.529816451430254,5440
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2012-06-15,43.918358,-71.769733,8,-0.47522106444997303,5440
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2012-07-17,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.945733,-71.700975,0,-0.49537695232376194,5440
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.9574,-71.736869,5,-0.49666978537445805,5442
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2012-08-02,43.918358,-71.769733,8,-0.44459352945470276,5442
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.945733,-71.700975,0,-0.47351214405995423,5440
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.950917,-71.728739,2,-0.4900097902146458,5440
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.958947,-71.731661,3,-0.41097780976133913,5440
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.949128,-71.731831,4,-0.4980158444003521,5440
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.928928,-71.765647,7,-0.45059963994561125,5440
LANDSAT/LE07/C02/T1_L2,2012-08-18,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.945733,-71.700975,0,-0.4419917126677718,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.952022,-71.725558,1,-0.49304117498317335,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.950917,-71.728739,2,-0.4413508607798533,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.958947,-71.731661,3,-0.37620432634975304,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.949128,-71.731831,4,-0.4577023895521033,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.955547,-71.742178,6,-0.5022537643113028,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.928928,-71.765647,7,-0.41711677675779235,5440
LANDSAT/LE07/C02/T1_L2,2012-09-03,43.918358,-71.769733,8,-0.3895297216178936,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.945733,-71.700975,0,-0.43132662121312304,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.950917,-71.728739,2,-0.41136589162532955,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.958947,-71.731661,3,-0.32071708407503063,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.949128,-71.731831,4,-0.4264123366986946,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.9574,-71.736869,5,-0.3905822387432509,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.955547,-71.742178,6,-0.45302946575681624,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.928928,-71.765647,7,-0.3931813391484078,5440
LANDSAT/LE07/C02/T1_L2,2012-09-19,43.918358,-71.769733,8,-0.3788129107387963,5440
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.952022,-71.725558,1,-0.366747829210481,5440
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.950917,-71.728739,2,-0.28653990578997013,5440
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.9574,-71.736869,5,-0.28266601384551276,5440
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.955547,-71.742178,6,-0.32608812009924276,5440
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.928928,-71.765647,7,-0.2479050148179588,5440
LANDSAT/LE07/C02/T1_L2,2012-10-05,43.918358,-71.769733,8,-0.2548496061900883,5440
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2012-10-21,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.945733,-71.700975,0,-0.16798286991482295,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.952022,-71.725558,1,-0.16735939676149614,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.950917,-71.728739,2,-0.15053294745538498,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.958947,-71.731661,3,-0.16023779132666988,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.949128,-71.731831,4,-0.17642650483671532,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.9574,-71.736869,5,-0.20674444855949742,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.955547,-71.742178,6,-0.1900823090763049,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.928928,-71.765647,7,-0.12806544868138997,5440
LANDSAT/LE07/C02/T1_L2,2012-11-06,43.918358,-71.769733,8,-0.18788151047557042,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.945733,-71.700975,0,-0.1853044179215203,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.952022,-71.725558,1,-0.17993715525173432,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.950917,-71.728739,2,-0.1408617500244341,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.958947,-71.731661,3,-0.147088912267022,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.949128,-71.731831,4,-0.18410431636905147,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.9574,-71.736869,5,-0.21014576150384986,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.928928,-71.765647,7,-0.1014557293986086,5440
LANDSAT/LE07/C02/T1_L2,2012-11-22,43.918358,-71.769733,8,-0.19552635842636934,5440
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.945733,-71.700975,0,-0.14772950331908216,5440
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.952022,-71.725558,1,-0.022121200060979816,13600
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.950917,-71.728739,2,-0.036351485200257494,13600
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.958947,-71.731661,3,-0.11307436887030606,5442
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.949128,-71.731831,4,-0.04922240010079905,13600
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.9574,-71.736869,5,-0.1798060905932269,13602
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.928928,-71.765647,7,-0.06253998976974806,13600
LANDSAT/LE07/C02/T1_L2,2012-12-24,43.918358,-71.769733,8,-0.14949329512718895,13602
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-01-09,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.945733,-71.700975,0,-0.08674328970525107,13856
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.950917,-71.728739,2,-0.048271540351550464,13856
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.949128,-71.731831,4,-0.07981478866519504,13856
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-01-25,43.918358,-71.769733,8,-0.14137757936395162,13600
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-02-26,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.945733,-71.700975,0,-0.043050647806155376,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.952022,-71.725558,1,-0.03271670751159851,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.950917,-71.728739,2,-0.05056836058542937,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.958947,-71.731661,3,0.5244345033053207,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.949128,-71.731831,4,-0.04627674275793715,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.9574,-71.736869,5,0.6306518852638112,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.955547,-71.742178,6,-0.03220035153390774,5440
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.928928,-71.765647,7,-0.07236385471827246,13600
LANDSAT/LE07/C02/T1_L2,2013-03-14,43.918358,-71.769733,8,-0.1141369852264103,13600
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.952022,-71.725558,1,-0.07900161669341127,13600
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.958947,-71.731661,3,-0.16342279900987608,13856
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.949128,-71.731831,4,-0.05533703437336835,13600
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.9574,-71.736869,5,-0.14198307294892384,13600
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.955547,-71.742178,6,-0.022656792193773992,13600
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-03-30,43.918358,-71.769733,8,-0.14583683774728706,13600
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-04-15,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.945733,-71.700975,0,-0.18752630338600254,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.952022,-71.725558,1,-0.16504023584357203,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.950917,-71.728739,2,-0.16554996289242851,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.958947,-71.731661,3,-0.21663063263141516,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.9574,-71.736869,5,-0.2184723093323934,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.955547,-71.742178,6,-0.19471966204669902,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.928928,-71.765647,7,-0.1494702368598579,5440
LANDSAT/LE07/C02/T1_L2,2013-05-01,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-05-17,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.950917,-71.728739,2,-0.518888370613997,5440
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.958947,-71.731661,3,-0.4201434676013693,5440
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.9574,-71.736869,5,-0.44137269317901767,5440
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-06-02,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-06-18,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.950917,-71.728739,2,-0.5461505936931342,5440
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.949128,-71.731831,4,-0.5183979488286201,5440
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.955547,-71.742178,6,-0.45849673585954587,5442
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-07-04,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.958947,-71.731661,3,-0.28679859706253397,5440
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.9574,-71.736869,5,-0.35074498867923554,5440
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.955547,-71.742178,6,-0.3008645182489931,5440
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-07-20,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.945733,-71.700975,0,-0.37412111734116543,5440
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.950917,-71.728739,2,-0.4831100714318467,5440
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.958947,-71.731661,3,-0.3861531977254271,5440
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.949128,-71.731831,4,-0.49318711778121405,5440
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.9574,-71.736869,5,-0.4455341977600443,5440
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.928928,-71.765647,7,-0.47615395961556034,5440
LANDSAT/LE07/C02/T1_L2,2013-08-05,43.918358,-71.769733,8,-0.45148517131522203,5440
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.952022,-71.725558,1,-0.49572588504169407,5440
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.950917,-71.728739,2,-0.471546790314778,5440
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.958947,-71.731661,3,,
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.949128,-71.731831,4,-0.47628817059883505,5440
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.9574,-71.736869,5,-0.43421242137961624,5440
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.955547,-71.742178,6,-0.4667803790956668,5440
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-08-21,43.918358,-71.769733,8,-0.42364630671731884,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.945733,-71.700975,0,-0.4357331313940083,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.952022,-71.725558,1,-0.4741751138315301,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.950917,-71.728739,2,-0.4282885098865633,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.958947,-71.731661,3,-0.314541816465776,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.949128,-71.731831,4,-0.4506680770024052,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.9574,-71.736869,5,-0.38076955750488034,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.928928,-71.765647,7,-0.41396342372831935,5440
LANDSAT/LE07/C02/T1_L2,2013-09-06,43.918358,-71.769733,8,-0.3953755020432503,5440
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.950917,-71.728739,2,,
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.958947,-71.731661,3,-0.14917896847971768,5442
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.949128,-71.731831,4,,
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.9574,-71.736869,5,,
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.928928,-71.765647,7,-0.2999533823485841,5442
LANDSAT/LE07/C02/T1_L2,2013-09-22,43.918358,-71.769733,8,-0.38791733308460186,5442
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.945733,-71.700975,0,-0.3314197705302407,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.952022,-71.725558,1,-0.3601160682718536,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.950917,-71.728739,2,-0.28739537583124874,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.958947,-71.731661,3,-0.2104708841980829,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.949128,-71.731831,4,-0.30850653393401195,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.9574,-71.736869,5,-0.262479105786335,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.928928,-71.765647,7,-0.2525950351999099,5440
LANDSAT/LE07/C02/T1_L2,2013-10-08,43.918358,-71.769733,8,-0.21953997099739245,5440
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.950917,-71.728739,2,-0.2184315030461542,5440
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.958947,-71.731661,3,-0.19561466388742985,5440
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.949128,-71.731831,4,-0.22742569817826264,5440
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.9574,-71.736869,5,-0.26765248668790337,5440
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-10-24,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.945733,-71.700975,0,,
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.952022,-71.725558,1,,
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.950917,-71.728739,2,-0.19519187210890368,5440
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.958947,-71.731661,3,-0.19633333620808935,5440
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.949128,-71.731831,4,-0.21857975286177098,5440
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.9574,-71.736869,5,-0.24734778597785978,5440
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.955547,-71.742178,6,,
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.928928,-71.765647,7,,
LANDSAT/LE07/C02/T1_L2,2013-11-09,43.918358,-71.769733,8,,
LANDSAT/LE07/C02/T1_L2,2013-11-25,43.945733,-71.700975,0,-0.13852957309353503,5440
LANDSAT/LE07/C02/T1_L2,2013-11-25,43.952022,-71.725558,1,-0.11136286225382376,13600
